,Unnamed: 0,PMID,TITLE,FILEPATH,PAPER_TYPE,STUDY_TYPE,trauma_counts,rejected,rejection_log,SORTED_FILEPATH
1870,1870,25671547,Human ghrelin mitigates intestinal injury and mortality after whole body irradiation in rats.,PDF\25671547\pone.0118213.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0118213.pdf
1871,1871,25671766,Protein carbamylation is associated with heart failure and mortality in diabetic patients with end-stage renal disease.,PDF\25671547\pone.0118213.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0118213.pdf
1872,1872,25672431,Evaluation of the effects of ischemic preconditioning on the hematological parameters of rats subjected to intestinal ischemia and reperfusion.,PDF\25672431\cln-70-01-061.pdf,Evaluation Study,both,1.0,True,['trauma_count'],Both\Evaluation Study\cln-70-01-061.pdf
1873,1873,25672544,Year in review 2013: Critical Care--metabolism.,PDF\25672544\13054_2014_Article_571.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\13054_2014_Article_571.pdf
1874,1874,25672780,Protective effect of Flt3L on organ structure during advanced multiorgan dysfunction syndrome in mice.,PDF\25672780\mmr-11-06-4135.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\mmr-11-06-4135.pdf
1875,1875,25673444,Clinical analyses of 66 cases of mid-trimester pregnancy termination in women with prior cesarean.,PDF\25673444\CMJ-128-450.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\CMJ-128-450.pdf
1876,1876,25674105,The significance of tubular and glomerular proteinuria in critically ill patients with severe acute kidney injury.,PDF\25674105\pjms-30-1186.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\pjms-30-1186.pdf
1877,1877,25674766,"Elevated cytokines, thrombin and PAI-1 in severe HCPS patients due to Sin Nombre virus.",PDF\25674766\viruses-07-00559.pdf,Journal Article,both,3.0,False,,Both\Journal Article\viruses-07-00559.pdf
1878,1878,25676919,Impact of β-adrenoceptor blockade on systemic inflammation and coagulation disturbances in rats with acute traumatic coagulopathy.,PDF\25676919\medscimonit-21-468.pdf,Journal Article,both,37.0,False,,Both\Journal Article\medscimonit-21-468.pdf
1879,1879,25685344,Abdominal trauma by ostrich.,PDF\25685344\main.pdf,Case Reports,both,6.0,False,,Both\Case Reports\main.pdf
1880,1880,25685783,Clinical significance of neutrophil gelatinase-associated lipocalin in Crimean-Congo hemorrhagic Fever.,PDF\25685783\BMRI2015-374010.pdf,Clinical Trial,human,0.0,True,['trauma_count'],Human Studies\Clinical Trial\BMRI2015-374010.pdf
1881,1881,25687687,Application of IL-36 receptor antagonist weakens CCL20 expression and impairs recovery in the late phase of murine acetaminophen-induced liver injury.,PDF\25687687\srep08521.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\srep08521.pdf
1882,1882,25688263,Vascular endothelial injury and apoptosis in rats with severe acute pancreatitis.,PDF\25688263\GRP2015-235017.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\GRP2015-235017.pdf
1883,1883,25689147,Interleukin-8 transcripts in mononuclear cells determine impaired graft function after kidney transplantation.,PDF\25689147\pone.0117315.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\pone.0117315.pdf
1884,1884,25692120,Effect of IL-18 binding protein on hepatic ischemia-reperfusion injury induced by infrarenal aortic occlusion.,PDF\25692120\astr-88-92.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\astr-88-92.pdf
1885,1885,25694748,Local inflammation in fracture hematoma: results from a combined trauma model in pigs.,PDF\25694748\MI2015-126060.pdf,Journal Article,both,73.0,False,,Both\Journal Article\MI2015-126060.pdf
1886,1886,25694867,Clinical and radiographic outcomes of extreme lateral approach to interbody fusion with β-tricalcium phosphate and hydroxyapatite composite for lumbar degenerative conditions.,PDF\25694867\IJSS-6-2011-10-001.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\IJSS-6-2011-10-001.pdf
1887,1887,25702801,Lipocalin-2 released in response to cerebral ischaemia mediates reperfusion injury in mice.,PDF\25702801\jcmm0019-1637.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\jcmm0019-1637.pdf
1888,1888,25705092,A novel minimal invasive mouse model of extracorporeal circulation.,PDF\25705092\MI2015-412319.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\MI2015-412319.pdf
1889,1889,25705412,Immediate screening method for predicting the necessity of massive transfusions in trauma patients: a retrospective single-center study.,PDF\25705412\40560_2014_Article_54.pdf,Journal Article,human,42.0,False,,Human Studies\Journal Article\40560_2014_Article_54.pdf
1890,1890,25705424,PAMPs and DAMPs as triggers for DIC.,PDF\25705424\40560_2014_Article_65.pdf,Journal Article,both,2.0,True,['trauma_count'],Both\Journal Article\40560_2014_Article_65.pdf
1891,1891,25706957,Effect of preoperatively continued aspirin use on early and mid-term outcomes in off-pump coronary bypass surgery: a propensity score-matched study of 1418 patients.,PDF\25706957\pone.0116311.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\pone.0116311.pdf
1892,1892,25709251,Goal-directed diuresis: A case - control study of continuous furosemide infusion in critically ill trauma patients.,,Journal Article,,,True,['trauma_count'],
1893,1893,25710011,Flail chest in polytraumatized patients: surgical fixation using Stracos reduces ventilator time and hospital stay.,PDF\25710011\BMRI2015-624723.pdf,Controlled Clinical Trial,human,20.0,False,,Human Studies\Controlled Clinical Trial\BMRI2015-624723.pdf
1894,1894,25710039,Predictors of mortality and prehospital monitoring limitations in blunt trauma patients.,PDF\25710039\BMRI2015-983409.pdf,Journal Article,both,58.0,False,,Both\Journal Article\BMRI2015-983409.pdf
1895,1895,25722552,Antimicrobial dosing in critically ill patients with sepsis-induced acute kidney injury.,,Journal Article,,,True,['trauma_count'],
1896,1896,25722574,Impact of hemoglobin nitrite to nitric oxide reductase on blood transfusion for resuscitation from hemorrhagic shock.,,Journal Article,,,True,['trauma_count'],
1897,1897,25722575,Prevalence of risk factors for platelet transfusion refractoriness in multitransfused hemato-oncological patients at tertiary care center in North India.,,Journal Article,,,True,['trauma_count'],
1898,1898,25722863,Effect of intra-abdominal volume increment on kidneys in minipigs with intra-abdominal hypertension after hemorrhagic shock and resuscitation.,PDF\25722863\40779_2014_Article_6.pdf,Journal Article,both,8.0,False,,Both\Journal Article\40779_2014_Article_6.pdf
1899,1899,25732721,"Pre-activation of mesenchymal stem cells with TNF-α, IL-1β and nitric oxide enhances its paracrine effects on radiation-induced intestinal injury.",PDF\25732721\srep08718-s1.pdf,Journal Article,animal,0.0,True,['trauma_count'],Animal Studies\Journal Article\srep08718-s1.pdf
1900,1900,25734319,Isolated renal pelvis rupture secondary to blunt trauma: Case report.,PDF\25734319\main.pdf,Journal Article,human,13.0,False,,Human Studies\Journal Article\main.pdf
1901,1901,25737638,Hepatic cytochrome P450s play a major role in monocrotaline-induced renal toxicity in mice.,PDF\25737638\tcrm-11-279.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\tcrm-11-279.pdf
1902,1902,25742384,"Notes from the field: Adverse events associated with administration of simulation intravenous fluids to patients--United States, 2014.",PDF\25742384\226-227.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\226-227.pdf
1903,1903,25744560,Role of plasma ammonia level in detecting intra-abdominal hemorrhage following blunt abdominal trauma.,PDF\25744560\main.pdf,Journal Article,human,27.0,False,,Human Studies\Journal Article\main.pdf
1904,1904,25745357,Increased cardiac index attenuates septic acute kidney injury: a prospective observational study.,PDF\25745357\12871_2015_Article_5.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12871_2015_Article_5.pdf
1905,1905,25750561,Cutoff value of serum procalcitonin as a diagnostic biomarker of infection in end-stage renal disease patients.,PDF\25750561\kjim-30-198.pdf,Clinical Study,human,0.0,True,['trauma_count'],Human Studies\Clinical Study\kjim-30-198.pdf
1906,1906,25754962,Pedestrian injury patterns and risk in minibus collisions in China.,PDF\25754962\medscimonit-21-727.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\medscimonit-21-727.pdf
1907,1907,25759654,A case of post-radiotherapy gastritis: radiation does not explain everything.,PDF\25759654\cro-0008-0009.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\cro-0008-0009.pdf
1908,1908,25763098,Acute phosphine poisoning on board a bulk carrier: analysis of factors leading to a fatal case.,PDF\25763098\12995_2015_Article_50.pdf,Case Reports,both,2.0,True,['trauma_count'],Both\Case Reports\12995_2015_Article_50.pdf
1909,1909,25763181,Topical allogeneic platelet-rich plasma treatment for a massive cutaneous lesion induced by disseminated intravascular coagulation in a toy breed dog.,PDF\25763181\13620_2015_Article_32.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\13620_2015_Article_32.pdf
1910,1910,25765607,Transcatheter embolization of peripheral renal artery for hemorrhagic urological emergencies using FuAiLe medical glue.,PDF\25765607\srep09106.pdf,Journal Article,human,13.0,False,,Human Studies\Journal Article\srep09106.pdf
1911,1911,25773936,No increase in Kidney Injury Molecule-1 and Neutrophil Gelatinase-Associated Lipocalin excretion following intravenous contrast enhanced-CT.,PDF\25773936\330_2015_Article_3624.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\330_2015_Article_3624.pdf
1912,1912,25774091,Therapeutic plasma exchange does not reduce vasopressor requirement in severe acute liver failure: a retrospective case series.,PDF\25774091\12871_2015_Article_17.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\12871_2015_Article_17.pdf
1913,1913,25774241,Torsion of the greater omentum secondary to omental lymphangioma in a child: a case report.,PDF\25774241\poljradiol-80-111.pdf,Case Reports,human,0.0,True,['trauma_count'],Human Studies\Case Reports\poljradiol-80-111.pdf
1914,1914,25774524,Mitochondrial DNA released by trauma induces neutrophil extracellular traps.,PDF\25774524\pone.0120549.pdf,Journal Article,both,56.0,False,,Both\Journal Article\pone.0120549.pdf
1915,1915,25775137,Phosphatidylinositol 3-Kinase γ is required for the development of experimental cerebral malaria.,PDF\25775137\pone.0119633.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0119633.pdf
1916,1916,25775138,Uric acid and the prediction models of tumor lysis syndrome in AML.,PDF\25775138\pone.0119497.pdf,Comparative Study,both,0.0,True,['trauma_count'],Both\Comparative Study\pone.0119497.pdf
1917,1917,25780349,"Incidence and outcome of contrast-associated acute kidney injury assessed with Risk, Injury, Failure, Loss, and End-stage kidney disease (RIFLE) criteria in critically ill patients of medical and surgical intensive care units: a retrospective study.",PDF\25780349\12871_2015_Article_8.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\12871_2015_Article_8.pdf
1918,1918,25780383,Distribution and treatment of clavicular fractures in monotrauma and polytrauma patients.,PDF\25780383\13032_2014_Article_88.pdf,Journal Article,human,32.0,False,,Human Studies\Journal Article\13032_2014_Article_88.pdf
1919,1919,25780384,Hepatic pseudoaneurysm after traumatic liver injury; is CT follow-up warranted?,PDF\25780384\13032_2014_Article_87.pdf,Journal Article,human,53.0,False,,Human Studies\Journal Article\13032_2014_Article_87.pdf
1920,1920,25780424,"Effect of vitamin D therapy on interleukin-6, visfatin, and hyaluronic acid levels in chronic hepatitis C Egyptian patients.",PDF\25780424\etm-09-04-1292.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\etm-09-04-1292.pdf
1921,1921,25781957,The investigation of posttraumatic pseudoaneurysms in patients treated with nonoperative management for blunt abdominal solid organ injuries.,PDF\25781957\pone.0121078.pdf,Journal Article,human,44.0,False,,Human Studies\Journal Article\pone.0121078.pdf
1922,1922,25784318,I-FABP as biomarker for the early diagnosis of acute mesenteric ischemia and resultant lung injury.,PDF\25784318\cvja-26-45.pdf,Journal Article,human,0.0,True,['trauma_count'],Human Studies\Journal Article\cvja-26-45.pdf
1923,1923,25785208,Intracranial haemorrhage among Chinese children with immune thrombocytopenia in a Hong Kong regional hospital.,PDF\25785208\CRIDM2015-930859.pdf,Journal Article,human,2.0,True,['trauma_count'],Human Studies\Journal Article\CRIDM2015-930859.pdf
1924,1924,25788182,Analysis of adult 20-year survivors after liver transplantation.,PDF\25788182\12072_2014_Article_9577.pdf,Journal Article,human,1.0,True,['trauma_count'],Human Studies\Journal Article\12072_2014_Article_9577.pdf
1925,1925,25790110,Levels of protein C and soluble thrombomodulin in critically ill patients with acute kidney injury: a multicenter prospective observational study.,PDF\25790110\pone.0120770.pdf,Journal Article,both,3.0,False,,Both\Journal Article\pone.0120770.pdf
1926,1926,25793462,Precedent fluctuation of serum hs-CRP to albumin ratios and mortality risk of clinically stable hemodialysis patients.,PDF\25793462\pone.0120266.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0120266.pdf
1927,1927,25793535,"Quinidine, but not eicosanoid antagonists or dexamethasone, protect the gut from platelet activating factor-induced vasoconstriction, edema and paralysis.",PDF\25793535\pone.0120802.pdf,Journal Article,both,1.0,True,['trauma_count'],Both\Journal Article\pone.0120802.pdf
1928,1928,25794175,Protective effect of leaf essential oil from Cinnamomum osmophloeum Kanehira on endotoxin-induced intestinal injury in mice associated with suppressed local expression of molecules in the signaling pathways of TLR4 and NLRP3.,PDF\25794175\pone.0120700.pdf,Journal Article,both,0.0,True,['trauma_count'],Both\Journal Article\pone.0120700.pdf
